,CHROM,START,END,STRAND,GENE
15065,5,8975723,8982694,+,Solyc05g014760.3
15066,5,9000312,9003412,-,Solyc05g150112.1
15067,5,9024055,9028982,-,Solyc05g014790.3
15068,5,9047884,9050134,-,Solyc05g014795.1
15069,5,9060245,9060836,-,Solyc05g014800.1
15070,5,9075956,9076669,-,Solyc05g014810.1
15071,5,9079207,9079720,-,Solyc05g014820.1
15072,5,9096153,9099803,-,Solyc05g014830.3
15073,5,9115575,9115757,-,Solyc05g014840.2
15074,5,9116173,9117666,-,Solyc05g014843.1
15075,5,9118175,9118996,-,Solyc05g014847.1
15076,5,9121287,9121800,-,Solyc05g014860.3
15077,5,9134179,9134723,-,Solyc05g014870.3
15078,5,9142594,9144294,-,Solyc05g014880.3
15079,5,9153279,9153791,-,Solyc05g014890.2
15080,5,9165229,9165929,-,Solyc05g150113.1
15081,5,9172398,9172667,-,Solyc05g014900.1
15082,5,9172756,9173052,-,Solyc05g014910.1
15083,5,9173099,9173356,-,Solyc05g014920.1
15084,5,9173721,9174123,-,Solyc05g014930.1
15085,5,9202611,9203200,+,Solyc05g014940.3
15086,5,9232063,9244844,-,Solyc05g014970.3
15087,5,9245914,9250967,-,Solyc05g014980.4
15088,5,9341671,9343501,+,Solyc05g015000.1
15089,5,9475548,9476187,+,Solyc05g015005.1
15090,5,9642245,9642562,-,Solyc05g015020.1
15091,5,9644813,9653670,-,Solyc05g015030.3
15092,5,9775981,9794122,+,Solyc05g015040.4
15093,5,9812472,9819152,+,Solyc05g015050.3
15094,5,9822880,9824647,+,Solyc05g015060.4
15095,5,9824461,9830273,-,Solyc05g015070.4
15096,5,9833694,9834472,-,Solyc05g015075.1
15097,5,9868557,9868712,+,Solyc05g015090.1
15098,5,9908497,9909455,+,Solyc05g150114.1
15099,5,9941222,9942133,-,Solyc05g150115.1
15100,5,9942585,9944599,-,Solyc05g015130.1
15101,5,9972055,9976194,+,Solyc05g015150.3
15102,5,10012969,10014809,-,Solyc05g015160.3
15103,5,10035893,10037997,-,Solyc05g015170.4
15104,5,10060997,10061610,+,Solyc05g015180.2
15105,5,10087188,10122981,+,Solyc05g015210.4
15106,5,10125456,10145364,-,Solyc05g015220.3
15107,5,10156383,10156670,-,Solyc05g015230.1
15108,5,10160862,10162545,-,Solyc05g015250.2
15109,5,10195813,10196376,-,Solyc05g015260.1
15110,5,10247695,10248279,-,Solyc05g015270.1
15111,5,10327031,10327712,-,Solyc05g015280.3
15112,5,10334490,10334888,-,Solyc05g015290.2
15113,5,10345166,10347805,-,Solyc05g015300.4
15114,5,10396035,10400345,+,Solyc05g015310.3
15115,5,10405405,10410498,+,Solyc05g015320.3
15116,5,10411354,10411788,-,Solyc05g015330.1
15117,5,10475028,10479267,+,Solyc05g015350.4
15118,5,10491131,10492554,+,Solyc05g015360.2
15119,5,10492600,10494747,+,Solyc05g015370.3
15120,5,10495626,10496558,+,Solyc05g015380.2
15121,5,10497439,10499274,+,Solyc05g015390.3
15122,5,10515702,10515932,+,Solyc05g015410.4
15123,5,10533241,10535000,-,Solyc05g015420.4
15124,5,10566621,10566770,+,Solyc05g015430.1
15125,5,10616982,10618829,+,Solyc05g150116.1
15126,5,10622056,10629583,+,Solyc05g015437.1
15127,5,10637610,10638809,-,Solyc05g015460.3
15128,5,10647014,10647307,-,Solyc05g015470.1
15129,5,10656712,10659739,+,Solyc05g015473.1
15130,5,10661838,10663467,+,Solyc05g015477.1
15131,5,10745557,10747465,+,Solyc05g015480.3
15132,5,10750830,10753519,-,Solyc05g015490.4
15133,5,10757630,10758382,-,Solyc05g015493.1
15134,5,10765883,10767245,-,Solyc05g015495.1
15135,5,10783977,10785265,-,Solyc05g015497.1
15136,5,10810268,10814941,+,Solyc05g015500.4
15137,5,10816789,10821760,-,Solyc05g015510.3
15138,5,10874013,10879639,+,Solyc05g015520.3
15139,5,10880664,10883566,-,Solyc05g015530.3
15140,5,10893890,10897051,+,Solyc05g015532.1
15141,5,11065874,11067351,-,Solyc05g015534.1
15142,5,11298752,11300447,-,Solyc05g015536.1
15143,5,11433748,11446946,+,Solyc05g015538.1
15144,5,11458206,11459252,+,Solyc05g015550.2
15145,5,11465686,11468103,+,Solyc05g015555.1
15146,5,11485366,11485901,-,Solyc05g015570.1
15147,5,11501314,11501487,-,Solyc05g015580.1
15148,5,11542609,11542950,+,Solyc05g015590.1
15149,5,11562711,11562878,-,Solyc05g015600.1
15150,5,11569289,11575533,+,Solyc05g015610.3
15151,5,11643781,11646364,+,Solyc05g015630.3
15152,5,11646281,11647469,-,Solyc05g015640.3
15153,5,11647989,11663639,-,Solyc05g015650.3
15154,5,11690969,11691825,+,Solyc05g015651.1
15155,5,11693098,11696963,-,Solyc05g015652.1
15156,5,11698687,11700027,-,Solyc05g015653.1
15157,5,11700520,11704314,-,Solyc05g015654.1
15158,5,11708084,11712794,+,Solyc05g150117.1
15159,5,11721717,11722590,+,Solyc05g150118.1
15160,5,11783987,11784160,+,Solyc05g015690.1
15161,5,11797307,11797516,+,Solyc05g015700.1
15162,5,11800272,11803149,-,Solyc05g015710.3
15163,5,11863439,11873324,-,Solyc05g015720.2
15164,5,11885516,11885758,-,Solyc05g015730.1
15165,5,11899969,11904390,+,Solyc05g015735.1
15166,5,11941528,11948022,-,Solyc05g015750.3
15167,5,12070575,12070826,+,Solyc05g015770.1
15168,5,12103145,12105071,-,Solyc05g015780.1
15169,5,12107769,12108056,-,Solyc05g015790.2
15170,5,12119021,12120953,+,Solyc05g015800.3
15171,5,12141822,12142148,+,Solyc05g015810.3
15172,5,12174460,12178378,-,Solyc05g015815.1
15173,5,12273116,12287549,+,Solyc05g015820.4
15174,5,12363674,12375059,-,Solyc05g015825.1
15175,5,12453937,12457784,+,Solyc05g015840.3
15176,5,12481280,12483824,-,Solyc05g015850.4
15177,5,12587196,12593771,+,Solyc05g015860.4
15178,5,12670347,12674239,+,Solyc05g015865.1
15179,5,12675020,12675202,+,Solyc05g015870.1
15180,5,12675687,12678259,-,Solyc05g015880.3
15181,5,12706764,12707573,+,Solyc05g015885.1
15182,5,12728552,12729467,-,Solyc05g015890.4
15183,5,13007712,13008080,+,Solyc05g015900.4
15184,5,13030395,13030790,+,Solyc05g015910.1
15185,5,13032940,13041434,-,Solyc05g015920.3
15186,5,13101388,13109965,+,Solyc05g015930.4
15187,5,13133848,13134391,-,Solyc05g015940.2
15188,5,13134774,13135783,-,Solyc05g150119.1
15189,5,13140662,13145150,-,Solyc05g015950.3
15190,5,13190546,13191166,-,Solyc05g150120.1
15191,5,13196603,13199149,-,Solyc05g015980.3
15192,5,13379937,13380137,+,Solyc05g016000.3
15193,5,13669029,13679007,+,Solyc05g016030.3
15194,5,13850614,13852081,-,Solyc05g016040.2
15195,5,14440064,14441726,-,Solyc05g016060.4
15196,5,14488679,14489609,-,Solyc05g016070.2
15197,5,14662513,14663633,-,Solyc05g016120.2
15198,5,14663789,14664034,+,Solyc05g016130.3
15199,5,14681698,14681877,+,Solyc05g016160.1
15200,5,14769361,14769860,+,Solyc05g016180.3
15201,5,14777832,14779515,+,Solyc05g150121.1
15202,5,15156654,15157040,-,Solyc05g016220.1
15203,5,15218758,15228625,+,Solyc05g016230.3
15204,5,15316456,15324674,-,Solyc05g016240.4
15205,5,15460770,15473982,-,Solyc05g016250.3
15206,5,15475937,15480946,+,Solyc05g016260.3
15207,5,15527652,15528624,+,Solyc05g016290.1
15208,5,15528830,15529255,-,Solyc05g016300.1
15209,5,15547912,15549492,+,Solyc05g016310.1
15210,5,15604886,15607624,-,Solyc05g016320.2
15211,5,15628693,15637646,+,Solyc05g016330.3
15212,5,15655573,15655779,-,Solyc05g016340.1
15213,5,16044641,16046939,+,Solyc05g016343.1
15214,5,16047622,16048128,+,Solyc05g016347.1
15215,5,16051562,16053509,-,Solyc05g016370.2
15216,5,16089014,16092353,+,Solyc05g016380.4
15217,5,16092765,16094090,-,Solyc05g016390.4
15218,5,16236816,16249553,+,Solyc05g016410.3
15219,5,16279441,16280381,+,Solyc05g016415.1
15220,5,16283316,16283726,-,Solyc05g016430.1
15221,5,16838604,16866407,-,Solyc05g016440.3
15222,5,16876973,16888023,-,Solyc05g016460.2
15223,5,16976561,16996750,-,Solyc05g016465.1
15224,5,17134287,17134472,+,Solyc05g016470.1
15225,5,17409900,17410079,-,Solyc05g016490.1
15226,5,17411164,17411349,-,Solyc05g016500.1
15227,5,17428651,17430298,-,Solyc05g016510.1
15228,5,17432119,17432457,-,Solyc05g016520.1
15229,5,17452647,17454471,+,Solyc05g016530.1
15230,5,17462336,17462677,-,Solyc05g016540.1
15231,5,17477567,17477794,-,Solyc05g016550.3
15232,5,17488701,17488985,-,Solyc05g016560.1
15233,5,17516364,17517118,-,Solyc05g016570.1
15234,5,17539796,17542771,-,Solyc05g016580.3
15235,5,17664799,17665233,+,Solyc05g016600.1
15236,5,17666160,17666807,-,Solyc05g016610.1
15237,5,17673121,17674732,-,Solyc05g016620.3
15238,5,17838268,17838417,-,Solyc05g016670.1
15239,5,17892582,17896244,-,Solyc05g016690.3
15240,5,18046242,18046433,-,Solyc05g016710.3
15241,5,18047754,18054269,-,Solyc05g016713.1
15242,5,18051249,18054304,+,Solyc05g016715.1
15243,5,18116507,18117082,+,Solyc05g016717.1
15244,5,18238594,18238674,-,Solyc05g017720.3
15245,5,18269438,18269797,+,Solyc05g017730.1
15246,5,18333704,18334700,+,Solyc05g017740.1
15247,5,18366665,18372753,+,Solyc05g017760.4
15248,5,18388116,18388739,-,Solyc05g017770.1
15249,5,18404616,18405203,-,Solyc05g017780.1
15250,5,18414102,18414281,-,Solyc05g017790.1
15251,5,18421052,18423969,+,Solyc05g017793.1
15252,5,18426602,18427671,+,Solyc05g017795.1
15253,5,18427876,18428884,+,Solyc05g017797.1
15254,5,18518891,18519133,-,Solyc05g017830.3
15255,5,18528706,18531689,+,Solyc05g017840.4
15256,5,18548197,18552957,-,Solyc05g150122.1
15257,5,18646133,18646799,+,Solyc05g017847.1
15258,5,18791847,18815663,-,Solyc05g017860.3
15259,5,18817507,18817997,+,Solyc05g017863.1
15260,5,18890404,18891184,+,Solyc05g017867.1
15261,5,19131266,19185630,-,Solyc05g017890.4
15262,5,19302436,19312408,+,Solyc05g017900.3
15263,5,19320585,19321013,-,Solyc05g017910.1
15264,5,19324292,19324720,+,Solyc05g017930.2
15265,5,19328040,19331016,+,Solyc05g017940.3
15266,5,19337042,19343845,-,Solyc05g017950.3
15267,5,19375656,19379342,+,Solyc05g017955.1
15268,5,19397957,19398178,-,Solyc05g017970.1
15269,5,19398665,19406611,+,Solyc05g017980.3
15270,5,19408097,19410101,+,Solyc05g017990.4
15271,5,19522231,19522482,+,Solyc05g018020.1
15272,5,19678134,19678514,+,Solyc05g018030.1
15273,5,19952314,19952595,+,Solyc05g018050.1
15274,5,19961875,19962093,+,Solyc05g018060.1
15275,5,20042774,20043424,+,Solyc05g018065.1
15276,5,20106457,20107088,-,Solyc05g018120.2
15277,5,20114556,20120270,+,Solyc05g018130.3
15278,5,20149610,20163607,+,Solyc05g018150.3
15279,5,20168841,20169524,+,Solyc05g018155.1
15280,5,20183727,20184711,+,Solyc05g018160.1
15281,5,20212906,20213112,-,Solyc05g018170.1
15282,5,20242518,20247865,-,Solyc05g018180.3
15283,5,20261006,20261573,+,Solyc05g018185.1
15284,5,20262681,20262839,-,Solyc05g018190.1
15285,5,20274610,20281047,-,Solyc05g018210.3
15286,5,20286581,20287549,+,Solyc05g018215.1
15287,5,20331024,20333249,+,Solyc05g018230.4
15288,5,20333182,20342913,-,Solyc05g018240.4
15289,5,20406053,20406872,-,Solyc05g018245.1
15290,5,20426432,20447513,-,Solyc05g018300.3
15291,5,20499435,20500409,-,Solyc05g018310.1
15292,5,20501975,20509652,-,Solyc05g018320.3
15293,5,20636580,20642724,+,Solyc05g018340.4
15294,5,20659898,20661092,-,Solyc05g018350.4
15295,5,20663186,20664077,-,Solyc05g018360.1
15296,5,20692137,20692985,-,Solyc05g018370.1
15297,5,20747513,20748311,+,Solyc05g018380.1
15298,5,20757759,20763049,+,Solyc05g018390.3
15299,5,20769101,20771188,+,Solyc05g150123.1
15300,5,20771888,20772040,+,Solyc05g018400.1
15301,5,20787617,20789727,+,Solyc05g018403.1
15302,5,20791555,20792898,+,Solyc05g018405.1
15303,5,20801449,20801751,+,Solyc05g018407.1
15304,5,20803816,20809342,-,Solyc05g018410.3
15305,5,20814474,20819431,+,Solyc05g018413.1
15306,5,20819560,20831205,-,Solyc05g018417.1
15307,5,20923267,20925312,-,Solyc05g018430.3
15308,5,21043970,21044649,+,Solyc05g018435.1
15309,5,21131915,21132232,+,Solyc05g018440.1
15310,5,21596918,21597076,+,Solyc05g018450.1
15311,5,21927366,21927739,+,Solyc05g018480.1
15312,5,21930485,21931491,+,Solyc05g018482.1
15313,5,21931517,21932801,+,Solyc05g018484.1
15314,5,21934281,21934711,+,Solyc05g018486.1
15315,5,22040123,22040608,+,Solyc05g018488.1
15316,5,22075749,22080513,-,Solyc05g018490.3
15317,5,22141035,22144329,+,Solyc05g018500.3
15318,5,22167149,22177868,+,Solyc05g018510.3
15319,5,22206703,22222957,-,Solyc05g018520.3
15320,5,22302591,22302755,-,Solyc05g018560.1
15321,5,22312561,22314543,+,Solyc05g018563.1
15322,5,22314647,22317103,+,Solyc05g018567.1
15323,5,22321774,22329713,-,Solyc05g018570.3
15324,5,22344885,22347047,-,Solyc05g018575.1
15325,5,22396128,22408887,-,Solyc05g018590.3
15326,5,22470300,22473404,-,Solyc05g018600.3
15327,5,22571438,22572031,-,Solyc05g018610.3
15328,5,22624474,22625335,+,Solyc05g150124.1
15329,5,22705497,22706185,-,Solyc05g018630.1
15330,5,22706833,22711214,-,Solyc05g018640.3
15331,5,22751397,22770335,-,Solyc05g018650.4
15332,5,22848195,22848811,+,Solyc05g150125.1
15333,5,22891094,22896901,+,Solyc05g018657.1
15334,5,22898898,22904276,-,Solyc05g018700.4
15335,5,22913640,22915814,-,Solyc05g018710.3
15336,5,22935164,22936865,-,Solyc05g018720.1
15337,5,23199710,23200069,-,Solyc05g018740.1
15338,5,23504311,23504880,-,Solyc05g018743.1
15339,5,23566717,23570686,+,Solyc05g018747.1
15340,5,23597239,23611389,+,Solyc05g018750.4
15341,5,23614889,23615251,-,Solyc05g018760.3
15342,5,23690141,23692034,-,Solyc05g018770.2
15343,5,23693614,23694216,-,Solyc05g018775.1
15344,5,23709793,23712764,-,Solyc05g018780.1
15345,5,23846195,23846628,-,Solyc05g018790.1
15346,5,23846862,23847819,-,Solyc05g018800.1
15347,5,23943789,23948544,+,Solyc05g018810.4
15348,5,24060707,24061276,-,Solyc05g018820.1
15349,5,24231380,24232013,-,Solyc05g018830.2
15350,5,24233374,24234470,-,Solyc05g018840.1
15351,5,24301177,24301383,+,Solyc05g018850.1
15352,5,24362356,24364088,-,Solyc05g018860.1
15353,5,24446519,24449482,-,Solyc05g018865.1
15354,5,24497642,24501074,-,Solyc05g018870.3
15355,5,24540098,24541636,-,Solyc05g018880.1
15356,5,24589561,24589770,+,Solyc05g018890.1
15357,5,24651330,24652190,-,Solyc05g018910.2
15358,5,24658186,24658527,-,Solyc05g018920.2
15359,5,24661621,24662233,-,Solyc05g018930.1
15360,5,24931427,24932231,-,Solyc05g019980.2
15361,5,25571544,25571903,-,Solyc05g020000.1
15362,5,25834113,25834626,-,Solyc05g150126.1
15363,5,25875415,25875965,-,Solyc05g020010.1
15364,5,25936683,25942623,-,Solyc05g020020.4
15365,5,25985683,25988182,+,Solyc05g020040.2
15366,5,26242725,26243333,+,Solyc05g021070.2
15367,5,26418513,26425009,+,Solyc05g021090.4
15368,5,26425048,26431829,-,Solyc05g021100.2
15369,5,26436419,26464271,-,Solyc05g150127.1
15370,5,26543880,26544263,-,Solyc05g021140.1
15371,5,26626676,26627594,+,Solyc05g150128.1
15372,5,26633142,26634077,+,Solyc05g021160.2
15373,5,26682906,26683447,-,Solyc05g021165.1
15374,5,26683473,26685303,-,Solyc05g021180.3
15375,5,26701883,26702787,+,Solyc05g021190.2
15376,5,26703668,26704612,+,Solyc05g021200.1
15377,5,26734414,26735519,+,Solyc05g021210.1
15378,5,26815964,26817347,-,Solyc05g021240.1
15379,5,26951777,26959127,+,Solyc05g021245.1
15380,5,27013714,27014787,+,Solyc05g021370.2
15381,5,27234480,27236281,+,Solyc05g021390.4
15382,5,27382515,27383490,-,Solyc05g021400.2
15383,5,27406056,27407381,-,Solyc05g021405.1
15384,5,27407816,27408040,-,Solyc05g021410.3
15385,5,27411610,27423917,-,Solyc05g021415.1
15386,5,27775561,27776175,-,Solyc05g021480.1
15387,5,28087674,28089535,-,Solyc05g150129.1
15388,5,28089561,28091150,-,Solyc05g021500.2
15389,5,28110883,28111498,-,Solyc05g021510.2
15390,5,28118958,28120142,+,Solyc05g021520.1
15391,5,28124183,28126037,-,Solyc05g021530.3
15392,5,28142042,28147550,-,Solyc05g150130.1
15393,5,28147574,28147756,-,Solyc05g021570.3
15394,5,28150431,28151250,-,Solyc05g021580.3
15395,5,28341212,28342048,-,Solyc05g023600.3
15396,5,28342769,28347373,-,Solyc05g150131.1
15397,5,28425343,28425549,-,Solyc05g023620.1
15398,5,28544109,28544357,-,Solyc05g023630.1
15399,5,28826183,28828760,+,Solyc05g023635.1
15400,5,28993972,28995704,-,Solyc05g023670.3
15401,5,29082465,29086846,+,Solyc05g023680.4
15402,5,29132634,29133404,+,Solyc05g023700.2
15403,5,29142522,29157531,+,Solyc05g023710.3
15404,5,29198862,29199475,-,Solyc05g023720.1
15405,5,29199656,29203946,+,Solyc05g023725.1
15406,5,29204409,29204666,-,Solyc05g023730.1
15407,5,29252988,29255932,+,Solyc05g023733.1
15408,5,29268120,29268595,+,Solyc05g023737.1
15409,5,29296486,29303819,+,Solyc05g023740.3
15410,5,29362843,29374071,+,Solyc05g023750.3
15411,5,29401256,29401942,+,Solyc05g023755.1
15412,5,29406033,29408417,+,Solyc05g023760.3
15413,5,29437370,29450668,-,Solyc05g023770.4
15414,5,29477998,29481571,+,Solyc05g023800.3
15415,5,29486551,29486703,-,Solyc05g023810.1
15416,5,29487910,29488530,+,Solyc05g023820.3
15417,5,29489116,29491013,+,Solyc05g023825.1
15418,5,29547552,29547752,-,Solyc05g023830.1
15419,5,29616769,29621905,+,Solyc05g150132.1
15420,5,29631371,29631775,-,Solyc05g023840.1
15421,5,29654949,29661097,+,Solyc05g023841.1
15422,5,29674858,29676149,+,Solyc05g023842.1
15423,5,29726894,29729668,-,Solyc05g023844.1
15424,5,29751936,29753140,+,Solyc05g023846.1
15425,5,29841518,29849275,+,Solyc05g023848.1
15426,5,29918333,29918575,-,Solyc05g023860.1
15427,5,29944535,29944852,-,Solyc05g023870.1
15428,5,30002648,30003077,-,Solyc05g023880.2
15429,5,30003195,30004625,-,Solyc05g023890.1
15430,5,30129434,30136091,-,Solyc05g023895.1
15431,5,30157702,30160191,+,Solyc05g023900.1
15432,5,30241410,30241709,-,Solyc05g023920.1
15433,5,30244719,30245033,+,Solyc05g023930.1
15434,5,30260784,30261047,-,Solyc05g023940.1
15435,5,30262776,30263006,-,Solyc05g023950.1
15436,5,30278917,30279210,+,Solyc05g023960.1
15437,5,30279342,30279721,+,Solyc05g023970.1
15438,5,30280791,30281782,-,Solyc05g023980.3
15439,5,30292132,30292266,-,Solyc05g023990.2
15440,5,30293605,30306104,-,Solyc05g023995.1
15441,5,30321757,30323812,+,Solyc05g024000.1
15442,5,30361734,30365044,+,Solyc05g024010.3
15443,5,30365959,30366732,+,Solyc05g024020.1
15444,5,30430305,30430862,-,Solyc05g024030.2
15445,5,30431163,30431408,-,Solyc05g024040.1
15446,5,30467201,30468032,-,Solyc05g024050.1
15447,5,30468893,30469628,+,Solyc05g024060.1
15448,5,30471187,30471692,-,Solyc05g024070.1
15449,5,30496998,30497386,-,Solyc05g024090.1
15450,5,30497562,30497888,-,Solyc05g024100.1
15451,5,30521283,30521491,+,Solyc05g024110.1
15452,5,30550465,30552620,-,Solyc05g024120.3
15453,5,30594321,30594545,-,Solyc05g024130.1
15454,5,30607001,30607417,-,Solyc05g024140.1
15455,5,30633195,30638298,-,Solyc05g024160.3
15456,5,30721721,30722047,+,Solyc05g024170.1
15457,5,30723147,30723956,-,Solyc05g024180.3
15458,5,30733455,30736835,-,Solyc05g024190.3
15459,5,30860557,30865863,-,Solyc05g150133.1
15460,5,30882837,30882998,+,Solyc05g024200.2
15461,5,30963818,30965599,-,Solyc05g024210.1
15462,5,31013433,31013678,-,Solyc05g024230.3
15463,5,31014888,31026916,+,Solyc05g024235.1
15464,5,31028186,31028523,+,Solyc05g024250.1
15465,5,31084389,31087031,+,Solyc05g024260.3
15466,5,31132633,31142081,-,Solyc05g024290.3
15467,5,31182805,31183512,+,Solyc05g024300.1
15468,5,31184648,31184833,-,Solyc05g024310.1
15469,5,31184837,31185678,-,Solyc05g024315.1
15470,5,31302473,31303506,+,Solyc05g024330.1
15471,5,31323557,31325335,+,Solyc05g024340.1
15472,5,31361267,31361497,+,Solyc05g024350.1
15473,5,31490266,31490460,+,Solyc05g024360.1
15474,5,31490802,31491473,+,Solyc05g024370.1
15475,5,31597309,31597458,-,Solyc05g024380.1
15476,5,31749624,31752849,+,Solyc05g024385.1
15477,5,31760313,31778528,+,Solyc05g024410.4
15478,5,31834601,31834942,-,Solyc05g024420.1
15479,5,31843279,31844828,-,Solyc05g024430.3
15480,5,31846808,31846987,+,Solyc05g024440.1
15481,5,31858896,31859990,+,Solyc05g024450.1
15482,5,31941719,31942908,-,Solyc05g024453.1
15483,5,32365237,32367570,-,Solyc05g024457.1
15484,5,33012247,33019675,+,Solyc05g025500.3
15485,5,33085506,33097943,-,Solyc05g025510.3
15486,5,33224453,33226609,+,Solyc05g025513.1
15487,5,33276959,33289342,+,Solyc05g025517.1
15488,5,33291510,33291812,+,Solyc05g025530.1
15489,5,33297169,33297719,+,Solyc05g025540.1
15490,5,33400931,33401413,-,Solyc05g025550.1
15491,5,34025084,34025264,+,Solyc05g025560.2
15492,5,34554728,34559210,+,Solyc05g025590.4
15493,5,34558548,34558883,-,Solyc05g025600.1
15494,5,35162255,35163774,-,Solyc05g025605.1
15495,5,35365061,35367393,-,Solyc05g025620.3
15496,5,35368388,35369300,-,Solyc05g025625.1
15497,5,35424908,35428041,-,Solyc05g025630.3
15498,5,35534134,35534601,-,Solyc05g025640.1
15499,5,35538876,35541750,-,Solyc05g025650.3
15500,5,35704049,35704788,+,Solyc05g025660.1
15501,5,35731981,35732656,+,Solyc05g025665.1
15502,5,35905080,35906532,-,Solyc05g025670.1
15503,5,35909705,35918594,-,Solyc05g025680.3
15504,5,36063820,36064156,-,Solyc05g025700.1
15505,5,36186706,36186885,+,Solyc05g025710.1
15506,5,36233883,36234698,+,Solyc05g025720.1
15507,5,36235979,36238797,+,Solyc05g025725.1
15508,5,36238910,36240123,-,Solyc05g025730.2
15509,5,36351649,36417651,-,Solyc05g025750.3
15510,5,36481821,36482105,-,Solyc05g025760.1
15511,5,36518939,36519356,-,Solyc05g025770.1
15512,5,36859092,36861454,+,Solyc05g025780.4
15513,5,36861623,36862196,+,Solyc05g025785.1
15514,5,36880373,36882379,-,Solyc05g025790.3
15515,5,36911406,36911558,+,Solyc05g025800.1
15516,5,37031493,37035065,-,Solyc05g025810.3
15517,5,37056362,37057042,-,Solyc05g025815.1
15518,5,37099239,37101167,-,Solyc05g025820.4
15519,5,37259314,37260310,+,Solyc05g025870.4
15520,5,37269210,37269461,+,Solyc05g025880.1
15521,5,37383075,37384850,-,Solyc05g025890.3
15522,5,37657922,37660417,-,Solyc05g025900.3
15523,5,37690272,37701481,+,Solyc05g025903.1
15524,5,38039567,38040697,+,Solyc05g025907.1
15525,5,38042356,38042842,+,Solyc05g025910.3
15526,5,38180867,38182844,+,Solyc05g025920.3
15527,5,38234844,38235233,-,Solyc05g025925.1
15528,5,38541384,38541842,+,Solyc05g025950.1
15529,5,38861022,38861645,-,Solyc05g025953.1
15530,5,38880637,38886122,-,Solyc05g025955.1
15531,5,38912215,38912693,+,Solyc05g150134.1
15532,5,38928294,38928626,+,Solyc05g025970.1
15533,5,38962785,38963171,+,Solyc05g025980.3
15534,5,39061870,39062805,+,Solyc05g025985.1
15535,5,39313745,39313897,+,Solyc05g025990.1
15536,5,39314212,39314382,+,Solyc05g026000.1
15537,5,39585682,39586093,+,Solyc05g026040.1
15538,5,39789433,39793280,+,Solyc05g026050.4
15539,5,39840394,39844355,+,Solyc05g026060.3
15540,5,39854489,39862003,+,Solyc05g026070.1
15541,5,39865270,39871990,+,Solyc05g026080.4
15542,5,39879770,39881421,+,Solyc05g026090.1
15543,5,39881542,39883020,+,Solyc05g026100.1
15544,5,39928502,39934011,+,Solyc05g026130.3
15545,5,39984883,39990155,+,Solyc05g026140.4
15546,5,40071383,40072194,+,Solyc05g026150.1
15547,5,40075025,40075508,-,Solyc05g026153.1
15548,5,40082080,40083251,+,Solyc05g150135.1
15549,5,40164669,40170220,+,Solyc05g026180.2
15550,5,40209405,40209566,+,Solyc05g026200.1
15551,5,40249903,40250406,+,Solyc05g026205.1
15552,5,40253585,40254761,-,Solyc05g026210.2
15553,5,40255919,40256475,-,Solyc05g026213.1
15554,5,40310818,40312344,-,Solyc05g026215.1
15555,5,40313972,40316444,-,Solyc05g026217.1
15556,5,40321056,40322231,+,Solyc05g026240.3
15557,5,40390015,40391032,+,Solyc05g026245.1
15558,5,40391878,40392731,+,Solyc05g026250.3
15559,5,40415795,40416130,+,Solyc05g026260.1
15560,5,40522812,40537371,-,Solyc05g026310.4
15561,5,40630796,40631576,-,Solyc05g150136.1
15562,5,40958383,40958613,+,Solyc05g026320.1
15563,5,41035246,41035985,-,Solyc05g026330.3
15564,5,41062912,41064874,-,Solyc05g026350.2
15565,5,41071399,41074846,+,Solyc05g026360.4
15566,5,41148653,41149438,+,Solyc05g026370.3
15567,5,41197732,41233596,-,Solyc05g026380.3
15568,5,41518589,41518759,-,Solyc05g026460.1
15569,5,41597179,41601137,+,Solyc05g026470.2
15570,5,41604329,41610746,+,Solyc05g026480.2
15571,5,41619655,41620298,-,Solyc05g026485.1
15572,5,41636365,41645811,-,Solyc05g026490.3
15573,5,41750890,41751118,+,Solyc05g026500.1
15574,5,41811788,41830884,-,Solyc05g026510.4
15575,5,41858114,41860382,+,Solyc05g026520.2
15576,5,41868157,41874382,+,Solyc05g026540.3
15577,5,41876516,41879514,-,Solyc05g026550.3
15578,5,42163129,42176472,+,Solyc05g026560.3
15579,5,42180649,42181896,+,Solyc05g026570.3
15580,5,42229635,42231424,+,Solyc05g026590.2
15581,5,42232632,42234702,+,Solyc05g026595.1
15582,5,42235374,42236570,+,Solyc05g026600.3
15583,5,42238497,42239051,+,Solyc05g026603.1
15584,5,43085916,43086515,-,Solyc05g026607.1
15585,5,43132410,43138749,-,Solyc05g032880.3
15586,5,43261675,43271496,-,Solyc05g032850.3
15587,5,43384812,43386560,-,Solyc05g032840.1
15588,5,43870005,43871490,-,Solyc05g032820.3
15589,5,44074802,44075575,+,Solyc05g032825.1
15590,5,44076670,44077308,-,Solyc05g032780.1
15591,5,44301218,44320800,+,Solyc05g032770.4
15592,5,44323273,44327640,-,Solyc05g032750.3
15593,5,44470756,44470962,+,Solyc05g032740.1
15594,5,44471265,44471432,+,Solyc05g032730.1
15595,5,44563973,44564620,+,Solyc05g032735.1
15596,5,45143892,45146124,+,Solyc05g032710.4
15597,5,45174701,45192789,+,Solyc05g032690.2
15598,5,45218636,45220549,+,Solyc05g032680.4
15599,5,45343649,45343801,+,Solyc05g032670.3
15600,5,45465602,45480691,+,Solyc05g032660.4
15601,5,45635173,45636597,+,Solyc05g032650.3
